"","V1","V2","V3","V4","V5"
"7458",0.603744149765991,0.37597503900156,0.015600624024961,0.0046801872074883,0
"7596",0.670347003154574,0.317034700315457,0.00946372239747634,0.00157728706624606,0.00157728706624606
"7623",0.570502431118314,0.424635332252836,0.00324149108589951,0.00162074554294976,0
"7626",0.566775244299674,0.416938110749186,0.0130293159609121,0.00162866449511401,0.00162866449511401
"7668",0.674922600619195,0.31733746130031,0.00464396284829721,0.00309597523219814,0
"7672",0.674347158218126,0.321044546850998,0.00307219662058372,0.00153609831029186,0
"7702",0.626373626373626,0.345368916797488,0.0235478806907378,0.00313971742543171,0.00156985871271586
"8106",0.503937007874016,0.486614173228346,0.0062992125984252,0.0031496062992126,0
"8108",0.5,0.49375,0.003125,0.003125,0
"8114",0.496875,0.475,0.0125,0.009375,0.00625
"8189",0.555735056542811,0.44264943457189,0.00161550888529887,0,0
"8207",0.556438791732909,0.434022257551669,0.00635930047694754,0.00317965023847377,0
"8323",0.467845659163987,0.446945337620579,0.0627009646302251,0.0112540192926045,0.0112540192926045
"8381",0.5072,0.4368,0.0384,0.0144,0.0032
"8438",0.511400651465798,0.470684039087948,0.011400651465798,0.00488599348534202,0.00162866449511401
"8467",0.545893719806763,0.44122383252818,0.00805152979066022,0.00322061191626409,0.00161030595813205
"8534",0.53015873015873,0.465079365079365,0.00317460317460317,0.00158730158730159,0
"8546",0.546603475513428,0.445497630331754,0.00315955766192733,0.00315955766192733,0.00157977883096367
"8625",0.988782051282051,0.00801282051282051,0.0016025641025641,0.0016025641025641,0
"8637",0.989096573208723,0.00623052959501558,0.00467289719626168,0,0
"8662",0.96030534351145,0.0229007633587786,0.016793893129771,0,0
"8702",0.973478939157566,0.0171606864274571,0.0046801872074883,0.0046801872074883,0
"8705",0.504658385093168,0.482919254658385,0.0077639751552795,0.0031055900621118,0.0015527950310559
"8727",0.512232415902141,0.470948012232416,0.0152905198776758,0.00152905198776758,0
"8788",0.914330218068536,0.0560747663551402,0.0249221183800623,0.00311526479750779,0.00155763239875389
"8805",0.939814814814815,0.0509259259259259,0.00771604938271605,0.00154320987654321,0
"8855",0.926153846153846,0.0661538461538462,0.00461538461538462,0.00153846153846154,0.00153846153846154
"8861",0.934477379095164,0.0639625585023401,0.0015600624024961,0,0
"8913",0.515981735159817,0.476407914764079,0.0045662100456621,0.0030441400304414,0
"8940",0.533834586466165,0.451127819548872,0.0105263157894737,0.00300751879699248,0.00150375939849624
"8958",0.932126696832579,0.057315233785822,0.00904977375565611,0.00150829562594268,0
"8990",0.505970149253731,0.48955223880597,0.00298507462686567,0.00149253731343284,0
"9007",0.879443585780526,0.0618238021638331,0.0432766615146832,0.0108191653786708,0.00463678516228748
"9072",0.917701863354037,0.0683229813664596,0.0108695652173913,0.0031055900621118,0
"9074",0.919629057187017,0.0587326120556414,0.00772797527047913,0.00772797527047913,0.00618238021638331
"9080",0.93394777265745,0.0599078341013825,0.00307219662058372,0.00153609831029186,0.00153609831029186
"9081",0.941538461538462,0.0538461538461538,0.00153846153846154,0.00153846153846154,0.00153846153846154
"9372",0.525297619047619,0.473214285714286,0.00148809523809524,0,0
"9454",0.514728682170543,0.443410852713178,0.0387596899224806,0.00155038759689922,0.00155038759689922
"9505",0.520059435364042,0.472511144130758,0.00594353640416048,0.00148588410104012,0
"9573",0.501582278481013,0.477848101265823,0.00949367088607595,0.00791139240506329,0.00316455696202532
"9579",0.53742802303263,0.435700575815739,0.0211132437619962,0.00383877159309021,0.00191938579654511
"10053",0.496339677891654,0.49194729136164,0.00585651537335286,0.00439238653001464,0.00146412884333821
"10134",0.519061583577713,0.476539589442815,0.00293255131964809,0.00146627565982405,0
"10158",0.511695906432749,0.482456140350877,0.0043859649122807,0.00146198830409357,0
"10221",0.546762589928058,0.444604316546763,0.00287769784172662,0.00287769784172662,0.00287769784172662
"10262",0.794871794871795,0.153846153846154,0.0427350427350427,0.00854700854700855,0
"10264",0.76271186440678,0.124293785310734,0.0875706214689266,0.0254237288135593,0
"10320",0.91131498470948,0.0397553516819572,0.0305810397553517,0.0137614678899083,0.00458715596330275
"10325",0.929618768328446,0.0410557184750733,0.0205278592375367,0.00439882697947214,0.00439882697947214
"10339",0.94269340974212,0.0315186246418338,0.0143266475644699,0.00859598853868195,0.00286532951289398
"10563",0.496296296296296,0.496296296296296,0.00740740740740741,0,0
"10606",0.510077519379845,0.474418604651163,0.0155038759689922,0,0
"10716",0.508771929824561,0.478070175438596,0.010233918128655,0.00292397660818713,0
"10870",0.513909224011713,0.471449487554905,0.0102489019033675,0.00439238653001464,0
"10903",0.511661807580175,0.475218658892128,0.00583090379008746,0.0043731778425656,0.00291545189504373
"10970",0.57328990228013,0.319218241042345,0.0993485342019544,0.00651465798045603,0.00162866449511401
"10977",0.502923976608187,0.469298245614035,0.0263157894736842,0.00146198830409357,0
"10996",0.511267605633803,0.476056338028169,0.0112676056338028,0.00140845070422535,0
"11075",0.52064631956912,0.305206463195691,0.0897666068222621,0.059245960502693,0.0251346499102334
"11082",0.584229390681004,0.362007168458781,0.0519713261648745,0.0017921146953405,0
"11109",0.545927209705373,0.405545927209705,0.0381282495667244,0.00866551126516464,0.00173310225303293
"11123",0.490536277602524,0.433753943217666,0.0725552050473186,0.00157728706624606,0.00157728706624606
"11132",0.511111111111111,0.361904761904762,0.112698412698413,0.00793650793650794,0.00634920634920635
"11137",0.489291598023064,0.418451400329489,0.0840197693574959,0.00494233937397035,0.00329489291598023
"11144",0.538221528861154,0.372854914196568,0.0858034321372855,0.0015600624024961,0.0015600624024961
"11149",0.866464339908953,0.107738998482549,0.0212443095599393,0.00303490136570561,0.00151745068285281
"11255",0.846153846153846,0.133136094674556,0.0207100591715976,0,0
"11261",0.51683748169839,0.483162518301611,0,0,0
"11357",0.500749625187406,0.493253373313343,0.00449775112443778,0.00149925037481259,0
"11417",0.5139911634757,0.478645066273932,0.00441826215022091,0.00294550810014728,0
"11456",0.534638554216867,0.441265060240964,0.0135542168674699,0.00903614457831325,0.00150602409638554
"11478",0.850079744816587,0.141945773524721,0.00637958532695375,0.00159489633173844,0
"11479",0.774244833068362,0.211446740858506,0.0111287758346582,0.00317965023847377,0
"11523",0.587326120556414,0.406491499227202,0.00463678516228748,0.00154559505409583,0
"11543",0.731707317073171,0.265243902439024,0.00304878048780488,0,0
"11556",0.521538461538462,0.470769230769231,0.00307692307692308,0.00307692307692308,0.00153846153846154
"11606",0.516768292682927,0.474085365853659,0.00609756097560976,0.00152439024390244,0.00152439024390244
"11670",0.574660633484163,0.399698340874811,0.0180995475113122,0.00754147812971342,0
"11705",0.54783950617284,0.447530864197531,0.00462962962962963,0,0
"11732",0.591549295774648,0.394366197183099,0.00782472613458529,0.00625978090766823,0
"11856",0.671779141104294,0.32361963190184,0.00306748466257669,0.00153374233128834,0
"11858",0.7872,0.1984,0.008,0.0064,0
"11870",0.662557781201849,0.329738058551618,0.00462249614791988,0.00154083204930663,0.00154083204930663
"11941",0.970414201183432,0.022189349112426,0.00443786982248521,0.0029585798816568,0
"12109",0.513235294117647,0.479411764705882,0.00294117647058824,0.00294117647058824,0.00147058823529412
"12124",0.715124816446402,0.268722466960352,0.013215859030837,0.00293685756240822,0
"12179",0.702623906705539,0.278425655976676,0.0116618075801749,0.0043731778425656,0.00291545189504373
"12184",0.712609970674487,0.282991202346041,0.00293255131964809,0.00146627565982405,0
"12271",0.506627393225331,0.478645066273932,0.00589101620029455,0.00589101620029455,0.00294550810014728
"12296",0.977578475336323,0.0119581464872945,0.0104633781763827,0,0
"12302",0.503030303030303,0.478787878787879,0.0106060606060606,0.00606060606060606,0.00151515151515152
"12534",0.517397881996974,0.46142208774584,0.0181543116490166,0.00302571860816944,0
"12598",0.985007496251874,0.0104947526236882,0.00149925037481259,0.00149925037481259,0.00149925037481259
"12620",0.950226244343891,0.0437405731523379,0.00452488687782805,0.00150829562594268,0
"12647",0.93874425727412,0.0398162327718224,0.0153139356814701,0.00459418070444104,0.00153139356814701
"12649",0.94224924012158,0.0516717325227964,0.00303951367781155,0.00303951367781155,0
"12694",0.509146341463415,0.469512195121951,0.0182926829268293,0.00152439024390244,0.00152439024390244
"12887",0.497744360902256,0.485714285714286,0.0120300751879699,0.00300751879699248,0.00150375939849624
"12937",0.498442367601246,0.485981308411215,0.0124610591900312,0.00311526479750779,0
"13021",0.511485451761103,0.485451761102603,0.00153139356814701,0.00153139356814701,0
"13136",0.514913657770801,0.453689167974882,0.0125588697017268,0.010989010989011,0.00784929356357928
"13255",0.603448275862069,0.387147335423198,0.00783699059561128,0.00156739811912226,0
"13288",0.90521327014218,0.0742496050552923,0.00947867298578199,0.00631911532385466,0.004739336492891
"13512",0.559451219512195,0.410060975609756,0.013719512195122,0.0106707317073171,0.00609756097560976
"13532",0.546423135464231,0.449010654490107,0.0015220700152207,0.0015220700152207,0.0015220700152207
"13563",0.555555555555556,0.438356164383562,0.0030441400304414,0.0030441400304414,0
"13591",0.496932515337423,0.49079754601227,0.00613496932515337,0.00613496932515337,0
"13596",0.795665634674923,0.178018575851393,0.0154798761609907,0.00619195046439629,0.00464396284829721
"13598",0.660436137071651,0.31619937694704,0.0155763239875389,0.00467289719626168,0.00311526479750779
"13618",0.49922480620155,0.474418604651163,0.0155038759689922,0.00930232558139535,0.00155038759689922
"14115",0.524464831804281,0.467889908256881,0.00611620795107034,0.00152905198776758,0
"14138",0.488372093023256,0.467054263565891,0.0251937984496124,0.0116279069767442,0.00775193798449612
"14156",0.521943573667712,0.445141065830721,0.0109717868338558,0.0109717868338558,0.0109717868338558
"14612",0.498392282958199,0.495176848874598,0.00643086816720257,0,0
"14614",0.5,0.49512987012987,0.00487012987012987,0,0
"14732",0.917627677100494,0.0774299835255354,0.00329489291598023,0.00164744645799012,0
"14833",0.491935483870968,0.461290322580645,0.0338709677419355,0.0112903225806452,0.00161290322580645
"14834",0.496815286624204,0.479299363057325,0.0238853503184713,0,0
"15230",0.528548123980424,0.469820554649266,0.00163132137030995,0,0
"15353",0.49486301369863,0.493150684931507,0.00513698630136986,0.00342465753424658,0.00342465753424658
"15354",0.497444633730835,0.494037478705281,0.00511073253833049,0.00170357751277683,0.00170357751277683
"15484",0.747588424437299,0.2508038585209,0.00160771704180064,0,0
"15787",0.53156146179402,0.453488372093023,0.0116279069767442,0.00166112956810631,0.00166112956810631
"15835",0.539363484087102,0.44891122278057,0.0083752093802345,0.0016750418760469,0.0016750418760469
"15862",0.543771043771044,0.44949494949495,0.00673400673400673,0,0
"15908",0.824013157894737,0.171052631578947,0.00164473684210526,0.00164473684210526,0.00164473684210526
"15959",0.549180327868853,0.445901639344262,0.00163934426229508,0.00163934426229508,0.00163934426229508
"16097",0.542570951585977,0.450751252086811,0.00667779632721202,0,0
"16121",0.843103448275862,0.148275862068966,0.00689655172413793,0.00172413793103448,0
"16123",0.852791878172589,0.120135363790186,0.0236886632825719,0.00338409475465313,0
"16145",0.684297520661157,0.307438016528926,0.00330578512396694,0.00330578512396694,0.00165289256198347
"16376",0.930272108843537,0.0391156462585034,0.0136054421768707,0.0102040816326531,0.00680272108843537
"16496",0.551386623164764,0.442088091353997,0.0032626427406199,0.00163132137030995,0.00163132137030995
"16877",0.548717948717949,0.446153846153846,0.00512820512820513,0,0
"17117",0.547368421052632,0.443859649122807,0.0087719298245614,0,0
"17353",0.463971880492091,0.409490333919156,0.0667838312829526,0.0421792618629174,0.0175746924428823
"17533",0.552721088435374,0.44047619047619,0.00510204081632653,0.00170068027210884,0
"17660",0.508928571428571,0.448214285714286,0.0214285714285714,0.0196428571428571,0.00178571428571429
"17957",0.571917808219178,0.424657534246575,0.00171232876712329,0.00171232876712329,0
"17972",0.534602076124567,0.463667820069204,0.00173010380622837,0,0
"18032",0.552919708029197,0.441605839416058,0.00364963503649635,0.00182481751824818,0
"18097",0.55026455026455,0.439153439153439,0.00705467372134039,0.00352733686067019,0
"18098",0.540492957746479,0.452464788732394,0.00352112676056338,0.00176056338028169,0.00176056338028169
"18263",0.542307692307692,0.440384615384615,0.0153846153846154,0.00192307692307692,0
"18286",0.560143626570916,0.423698384201077,0.0143626570915619,0.00179533213644524,0
"18299",0.5875,0.407142857142857,0.00357142857142857,0.00178571428571429,0
"18340",0.585197934595525,0.409638554216867,0.00344234079173838,0.00172117039586919,0
"18398",0.546902654867257,0.405309734513274,0.0265486725663717,0.0141592920353982,0.00707964601769911
"18543",0.571681415929204,0.423008849557522,0.00353982300884956,0.00176991150442478,0
"18672",0.524074074074074,0.45,0.0259259259259259,0,0
"18674",0.594746716697936,0.392120075046904,0.00938086303939963,0.00375234521575985,0
"18822",0.588454376163873,0.405959031657356,0.0037243947858473,0.00186219739292365,0
"18990",0.468559837728195,0.401622718052738,0.127789046653144,0.00202839756592292,0
"19045",0.551587301587302,0.43452380952381,0.0138888888888889,0,0
"19067",0.578021978021978,0.41978021978022,0.0021978021978022,0,0
"19087",0.954091816367265,0.0439121756487026,0.00199600798403194,0,0
"19126",0.539094650205761,0.430041152263374,0.0164609053497942,0.0123456790123457,0.00205761316872428
"19466",0.561776061776062,0.428571428571429,0.00579150579150579,0.00193050193050193,0.00193050193050193
"19558",0.604651162790698,0.385658914728682,0.00581395348837209,0.00387596899224806,0
"19646",0.617424242424242,0.376893939393939,0.00378787878787879,0.00189393939393939,0
"19648",0.615384615384615,0.373358348968105,0.00938086303939963,0.00187617260787992,0
"19670",0.704980842911877,0.291187739463602,0.00383141762452107,0,0
"19701",0.57685009487666,0.411764705882353,0.00759013282732448,0.00379506641366224,0
"19811",0.569230769230769,0.430769230769231,0,0,0
"19875",0.566191446028513,0.409368635437882,0.0183299389002037,0.00407331975560081,0.00203665987780041
"19901",0.569471624266145,0.409001956947162,0.0117416829745597,0.00587084148727984,0.00391389432485323
"20150",0.706477732793522,0.285425101214575,0.00607287449392713,0.00202429149797571,0
"20189",0.604508196721312,0.39344262295082,0.00204918032786885,0,0
"20260",0.906693711967546,0.0851926977687627,0.00405679513184584,0.00202839756592292,0.00202839756592292
"20264",0.866803278688525,0.0860655737704918,0.0389344262295082,0.00614754098360656,0.00204918032786885
"20280",0.710891089108911,0.267326732673267,0.0198019801980198,0.00198019801980198,0
"20298",0.696428571428571,0.293650793650794,0.00992063492063492,0,0
"20657",0.726899383983573,0.262833675564682,0.00410677618069815,0.00410677618069815,0.00205338809034908
"20982",0.971370143149284,0.0143149284253579,0.0143149284253579,0,0
"21104",0.909090909090909,0.0669856459330144,0.0191387559808612,0.00478468899521531,0
"21134",0.654867256637168,0.334070796460177,0.00663716814159292,0.00221238938053097,0.00221238938053097
"21182",0.823913043478261,0.173913043478261,0.00217391304347826,0,0
"21221",0.305732484076433,0.261146496815287,0.235668789808917,0.10828025477707,0.089171974522293
"21225",0.9,0.0923076923076923,0.00769230769230769,0,0
"21242",0.677018633540373,0.254658385093168,0.0683229813664596,0,0
"21246",0.525714285714286,0.445714285714286,0.0285714285714286,0,0
"21404",0.968879668049793,0.016597510373444,0.0145228215767635,0,0
"21410",0.976694915254237,0.0211864406779661,0.00211864406779661,0,0
"21412",0.953684210526316,0.0189473684210526,0.0147368421052632,0.0105263157894737,0.00210526315789474
"21413",0.972631578947368,0.0147368421052632,0.00842105263157895,0.00421052631578947,0
"21440",0.643153526970954,0.350622406639004,0.004149377593361,0.0020746887966805,0
"21442",0.61407249466951,0.37953091684435,0.00426439232409382,0.00213219616204691,0
"21443",0.617021276595745,0.374468085106383,0.00425531914893617,0.00212765957446809,0.00212765957446809
"21446",0.611344537815126,0.361344537815126,0.023109243697479,0.00420168067226891,0
"21449",0.605263157894737,0.37280701754386,0.0153508771929825,0.00657894736842105,0
"21452",0.622916666666667,0.35,0.0125,0.0104166666666667,0.00416666666666667
"21455",0.653444676409186,0.334029227557411,0.00835073068893528,0.00417536534446764,0
"21475",0.98125,0.0166666666666667,0.00208333333333333,0,0
"21479",0.617768595041322,0.37603305785124,0.00413223140495868,0.00206611570247934,0
"21487",0.689507494646681,0.293361884368308,0.00856531049250535,0.00428265524625268,0.00428265524625268
"21488",0.666666666666667,0.29559748427673,0.0335429769392034,0.00419287211740042,0
"21539",0.622718052738337,0.36105476673428,0.0162271805273834,0,0
"21557",0.919037199124726,0.050328227571116,0.0131291028446389,0.0087527352297593,0.0087527352297593
"21562",0.945054945054945,0.0307692307692308,0.010989010989011,0.00879120879120879,0.0043956043956044
"21563",0.951648351648352,0.0131868131868132,0.0131868131868132,0.0131868131868132,0.00879120879120879
"21578",0.603854389721627,0.370449678800857,0.0256959314775161,0,0
"21587",0.943355119825708,0.0326797385620915,0.0174291938997821,0.00435729847494553,0.00217864923747277
"21595",0.930555555555556,0.0625,0.00231481481481481,0.00231481481481481,0.00231481481481481
"21596",0.880794701986755,0.0573951434878587,0.0397350993377483,0.022075055187638,0
"21603",0.705128205128205,0.213675213675214,0.0598290598290598,0.0213675213675214,0
"21606",0.863247863247863,0.0982905982905983,0.0213675213675214,0.00854700854700855,0.00854700854700855
"21653",0.86605504587156,0.130275229357798,0.0018348623853211,0.0018348623853211,0
"21655",0.741284403669725,0.0935779816513762,0.091743119266055,0.0715596330275229,0.0018348623853211
"21663",0.51984126984127,0.222222222222222,0.142857142857143,0.103174603174603,0.0119047619047619
"21666",0.660039761431412,0.328031809145129,0.00596421471172962,0.00397614314115308,0.00198807157057654
"21670",0.668582375478927,0.325670498084291,0.00383141762452107,0.00191570881226054,0
"21687",0.656880733944954,0.306422018348624,0.0165137614678899,0.0128440366972477,0.0073394495412844
"21695",0.533453887884268,0.462929475587703,0.00180831826401447,0.00180831826401447,0
"21702",0.547237076648841,0.431372549019608,0.017825311942959,0.0035650623885918,0
"21707",0.545945945945946,0.445045045045045,0.00540540540540541,0.0018018018018018,0.0018018018018018
"21713",0.527450980392157,0.464705882352941,0.00392156862745098,0.00196078431372549,0.00196078431372549
"21716",0.529962546816479,0.438202247191011,0.0168539325842697,0.0112359550561798,0.00374531835205993
"21725",0.706422018348624,0.280733944954128,0.0091743119266055,0.0018348623853211,0.0018348623853211
"21731",0.558011049723757,0.438305709023941,0.00184162062615101,0.00184162062615101,0
"21732",0.535008976660682,0.448833034111311,0.00897666068222621,0.00718132854578097,0
"21736",0.989399293286219,0.00353356890459364,0.00353356890459364,0.00176678445229682,0.00176678445229682
"21741",0.726315789473684,0.23859649122807,0.0210526315789474,0.0087719298245614,0.00526315789473684
"21742",0.550877192982456,0.445614035087719,0.00350877192982456,0,0
"21744",0.736933797909408,0.257839721254355,0.00522648083623693,0,0
"21749",0.469352014010508,0.271453590192644,0.131348511383538,0.120840630472855,0.00700525394045534
"21755",0.506688963210702,0.481605351170569,0.0117056856187291,0,0
"21758",0.498327759197324,0.479933110367893,0.0117056856187291,0.00501672240802676,0.00501672240802676
"21760",0.512315270935961,0.474548440065681,0.00985221674876847,0.00328407224958949,0
"21779",0.991680532445923,0.00499168053244592,0.00166389351081531,0.00166389351081531,0
"21788",0.404290429042904,0.240924092409241,0.198019801980198,0.155115511551155,0.00165016501650165
"21865",0.513178294573643,0.47906976744186,0.0062015503875969,0.00155038759689922,0
"21936",0.646525679758308,0.332326283987915,0.0181268882175227,0.00302114803625378,0
"21941",0.978755690440061,0.00910470409711684,0.00758725341426404,0.00455235204855842,0
"21950",0.480538922155689,0.479041916167665,0.0194610778443114,0.0119760479041916,0.00898203592814371
"21953",0.858420268256334,0.138599105812221,0.0014903129657228,0.0014903129657228,0
"21990",0.846153846153846,0.146449704142012,0.00591715976331361,0.0014792899408284,0
